DATE,CLOSE,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
39706,1705.46,1672.04,1687.55,1661.33,1648.4,1665.94,1745.06,1697.42,1632.45,1724.08,1705.46
39703,1767.13,1687.55,1661.33,1648.4,1665.94,1745.06,1697.42,1632.45,1724.08,1705.46,1767.13
39702,1773.65,1661.33,1648.4,1665.94,1745.06,1697.42,1632.45,1724.08,1705.46,1767.13,1773.65
39701,1738.07,1648.4,1665.94,1745.06,1697.42,1632.45,1724.08,1705.46,1767.13,1773.65,1738.07
39700,1721.55,1665.94,1745.06,1697.42,1632.45,1724.08,1705.46,1767.13,1773.65,1738.07,1721.55
39699,1762.95,1745.06,1697.42,1632.45,1724.08,1705.46,1767.13,1773.65,1738.07,1721.55,1762.95
39696,1768.23,1697.42,1632.45,1724.08,1705.46,1767.13,1773.65,1738.07,1721.55,1762.95,1768.23
39695,1774.78,1632.45,1724.08,1705.46,1767.13,1773.65,1738.07,1721.55,1762.95,1768.23,1774.78
39694,1833.09,1724.08,1705.46,1767.13,1773.65,1738.07,1721.55,1762.95,1768.23,1774.78,1833.09
39693,1850.14,1705.46,1767.13,1773.65,1738.07,1721.55,1762.95,1768.23,1774.78,1833.09,1850.14
39689,1872.54,1767.13,1773.65,1738.07,1721.55,1762.95,1768.23,1774.78,1833.09,1850.14,1872.54
39688,1915.12,1773.65,1738.07,1721.55,1762.95,1768.23,1774.78,1833.09,1850.14,1872.54,1915.12
39687,1900.3,1738.07,1721.55,1762.95,1768.23,1774.78,1833.09,1850.14,1872.54,1915.12,1900.3
39686,1886.32,1721.55,1762.95,1768.23,1774.78,1833.09,1850.14,1872.54,1915.12,1900.3,1886.32
39685,1889.72,1762.95,1768.23,1774.78,1833.09,1850.14,1872.54,1915.12,1900.3,1886.32,1889.72
39682,1931.47,1768.23,1774.78,1833.09,1850.14,1872.54,1915.12,1900.3,1886.32,1889.72,1931.47
39681,1906.74,1774.78,1833.09,1850.14,1872.54,1915.12,1900.3,1886.32,1889.72,1931.47,1906.74
39680,1913.02,1833.09,1850.14,1872.54,1915.12,1900.3,1886.32,1889.72,1931.47,1906.74,1913.02
39679,1908.68,1850.14,1872.54,1915.12,1900.3,1886.32,1889.72,1931.47,1906.74,1913.02,1908.68
39678,1932.7,1872.54,1915.12,1900.3,1886.32,1889.72,1931.47,1906.74,1913.02,1908.68,1932.7
39675,1957.56,1915.12,1900.3,1886.32,1889.72,1931.47,1906.74,1913.02,1908.68,1932.7,1957.56
39674,1964.38,1900.3,1886.32,1889.72,1931.47,1906.74,1913.02,1908.68,1932.7,1957.56,1964.38
39673,1942.02,1886.32,1889.72,1931.47,1906.74,1913.02,1908.68,1932.7,1957.56,1964.38,1942.02
39672,1941.07,1889.72,1931.47,1906.74,1913.02,1908.68,1932.7,1957.56,1964.38,1942.02,1941.07
39671,1941.23,1931.47,1906.74,1913.02,1908.68,1932.7,1957.56,1964.38,1942.02,1941.07,1941.23
39668,1926.23,1906.74,1913.02,1908.68,1932.7,1957.56,1964.38,1942.02,1941.07,1941.23,1926.23
39667,1880.09,1913.02,1908.68,1932.7,1957.56,1964.38,1942.02,1941.07,1941.23,1926.23,1880.09
39666,1895.21,1908.68,1932.7,1957.56,1964.38,1942.02,1941.07,1941.23,1926.23,1880.09,1895.21
39665,1869.76,1932.7,1957.56,1964.38,1942.02,1941.07,1941.23,1926.23,1880.09,1895.21,1869.76
39664,1804.84,1957.56,1964.38,1942.02,1941.07,1941.23,1926.23,1880.09,1895.21,1869.76,1804.84
39661,1826.56,1964.38,1942.02,1941.07,1941.23,1926.23,1880.09,1895.21,1869.76,1804.84,1826.56
39660,1849.15,1942.02,1941.07,1941.23,1926.23,1880.09,1895.21,1869.76,1804.84,1826.56,1849.15
39659,1852.8,1941.07,1941.23,1926.23,1880.09,1895.21,1869.76,1804.84,1826.56,1849.15,1852.8
39658,1845.55,1941.23,1926.23,1880.09,1895.21,1869.76,1804.84,1826.56,1849.15,1852.8,1845.55
39657,1802.99,1926.23,1880.09,1895.21,1869.76,1804.84,1826.56,1849.15,1852.8,1845.55,1802.99
39654,1846.55,1880.09,1895.21,1869.76,1804.84,1826.56,1849.15,1852.8,1845.55,1802.99,1846.55
39653,1816.98,1895.21,1869.76,1804.84,1826.56,1849.15,1852.8,1845.55,1802.99,1846.55,1816.98
39652,1845.56,1869.76,1804.84,1826.56,1849.15,1852.8,1845.55,1802.99,1846.55,1816.98,1845.56
39651,1821.62,1804.84,1826.56,1849.15,1852.8,1845.55,1802.99,1846.55,1816.98,1845.56,1821.62
39650,1819.76,1826.56,1849.15,1852.8,1845.55,1802.99,1846.55,1816.98,1845.56,1821.62,1819.76
39647,1823.23,1849.15,1852.8,1845.55,1802.99,1846.55,1816.98,1845.56,1821.62,1819.76,1823.23
39646,1853.47,1852.8,1845.55,1802.99,1846.55,1816.98,1845.56,1821.62,1819.76,1823.23,1853.47
39645,1843.87,1845.55,1802.99,1846.55,1816.98,1845.56,1821.62,1819.76,1823.23,1853.47,1843.87
39644,1798.35,1802.99,1846.55,1816.98,1845.56,1821.62,1819.76,1823.23,1853.47,1843.87,1798.35
39643,1798.03,1846.55,1816.98,1845.56,1821.62,1819.76,1823.23,1853.47,1843.87,1798.35,1798.03
39640,1810.88,1816.98,1845.56,1821.62,1819.76,1823.23,1853.47,1843.87,1798.35,1798.03,1810.88
39639,1839.57,1845.56,1821.62,1819.76,1823.23,1853.47,1843.87,1798.35,1798.03,1810.88,1839.57
39638,1819.18,1821.62,1819.76,1823.23,1853.47,1843.87,1798.35,1798.03,1810.88,1839.57,1819.18
39637,1871.28,1819.76,1823.23,1853.47,1843.87,1798.35,1798.03,1810.88,1839.57,1819.18,1871.28
39636,1826.93,1823.23,1853.47,1843.87,1798.35,1798.03,1810.88,1839.57,1819.18,1871.28,1826.93
39632,1816.35,1853.47,1843.87,1798.35,1798.03,1810.88,1839.57,1819.18,1871.28,1826.93,1816.35
39631,1816.15,1843.87,1798.35,1798.03,1810.88,1839.57,1819.18,1871.28,1826.93,1816.35,1816.15
39630,1862.71,1798.35,1798.03,1810.88,1839.57,1819.18,1871.28,1826.93,1816.35,1816.15,1862.71
39629,1837.09,1798.03,1810.88,1839.57,1819.18,1871.28,1826.93,1816.35,1816.15,1862.71,1837.09
39626,1855.72,1810.88,1839.57,1819.18,1871.28,1826.93,1816.35,1816.15,1862.71,1837.09,1855.72
39625,1855.39,1839.57,1819.18,1871.28,1826.93,1816.35,1816.15,1862.71,1837.09,1855.72,1855.39
39624,1933.86,1819.18,1871.28,1826.93,1816.35,1816.15,1862.71,1837.09,1855.72,1855.39,1933.86
39623,1903.74,1871.28,1826.93,1816.35,1816.15,1862.71,1837.09,1855.72,1855.39,1933.86,1903.74
39622,1913.31,1826.93,1816.35,1816.15,1862.71,1837.09,1855.72,1855.39,1933.86,1903.74,1913.31
39619,1928.39,1816.35,1816.15,1862.71,1837.09,1855.72,1855.39,1933.86,1903.74,1913.31,1928.39
39618,1982.69,1816.15,1862.71,1837.09,1855.72,1855.39,1933.86,1903.74,1913.31,1928.39,1982.69
39617,1951.1,1862.71,1837.09,1855.72,1855.39,1933.86,1903.74,1913.31,1928.39,1982.69,1951.1
39616,1972.82,1837.09,1855.72,1855.39,1933.86,1903.74,1913.31,1928.39,1982.69,1951.1,1972.82
39615,1984.76,1855.72,1855.39,1933.86,1903.74,1913.31,1928.39,1982.69,1951.1,1972.82,1984.76
39612,1966.01,1855.39,1933.86,1903.74,1913.31,1928.39,1982.69,1951.1,1972.82,1984.76,1966.01
39611,1924.26,1933.86,1903.74,1913.31,1928.39,1982.69,1951.1,1972.82,1984.76,1966.01,1924.26
39610,1924.33,1903.74,1913.31,1928.39,1982.69,1951.1,1972.82,1984.76,1966.01,1924.26,1924.33
39609,1972.54,1913.31,1928.39,1982.69,1951.1,1972.82,1984.76,1966.01,1924.26,1924.33,1972.54
39608,1979.71,1928.39,1982.69,1951.1,1972.82,1984.76,1966.01,1924.26,1924.33,1972.54,1979.71
39605,1990.39,1982.69,1951.1,1972.82,1984.76,1966.01,1924.26,1924.33,1972.54,1979.71,1990.39
39604,2055.11,1951.1,1972.82,1984.76,1966.01,1924.26,1924.33,1972.54,1979.71,1990.39,2055.11
39603,2021.45,1972.82,1984.76,1966.01,1924.26,1924.33,1972.54,1979.71,1990.39,2055.11,2021.45
39602,1996.79,1984.76,1966.01,1924.26,1924.33,1972.54,1979.71,1990.39,2055.11,2021.45,1996.79
39601,2006.84,1966.01,1924.26,1924.33,1972.54,1979.71,1990.39,2055.11,2021.45,1996.79,2006.84
39598,2032.57,1924.26,1924.33,1972.54,1979.71,1990.39,2055.11,2021.45,1996.79,2006.84,2032.57
39597,2019.02,1924.33,1972.54,1979.71,1990.39,2055.11,2021.45,1996.79,2006.84,2032.57,2019.02
39596,2000.07,1972.54,1979.71,1990.39,2055.11,2021.45,1996.79,2006.84,2032.57,2019.02,2000.07
39595,1995.44,1979.71,1990.39,2055.11,2021.45,1996.79,2006.84,2032.57,2019.02,2000.07,1995.44
39591,1958.96,1990.39,2055.11,2021.45,1996.79,2006.84,2032.57,2019.02,2000.07,1995.44,1958.96
39590,1964.92,2055.11,2021.45,1996.79,2006.84,2032.57,2019.02,2000.07,1995.44,1958.96,1964.92
39589,1956.8,2021.45,1996.79,2006.84,2032.57,2019.02,2000.07,1995.44,1958.96,1964.92,1956.8
39588,2000.67,1996.79,2006.84,2032.57,2019.02,2000.07,1995.44,1958.96,1964.92,1956.8,2000.67
39587,2016.6,2006.84,2032.57,2019.02,2000.07,1995.44,1958.96,1964.92,1956.8,2000.67,2016.6
39584,2031.27,2032.57,2019.02,2000.07,1995.44,1958.96,1964.92,1956.8,2000.67,2016.6,2031.27
39583,2031.34,2019.02,2000.07,1995.44,1958.96,1964.92,1956.8,2000.67,2016.6,2031.27,2031.34
39582,1997.3,2000.07,1995.44,1958.96,1964.92,1956.8,2000.67,2016.6,2031.27,2031.34,1997.3
39581,2000.61,1995.44,1958.96,1964.92,1956.8,2000.67,2016.6,2031.27,2031.34,1997.3,2000.61
39580,1997.02,1958.96,1964.92,1956.8,2000.67,2016.6,2031.27,2031.34,1997.3,2000.61,1997.02
39577,1960.29,1964.92,1956.8,2000.67,2016.6,2031.27,2031.34,1997.3,2000.61,1997.02,1960.29
39576,1966.86,1956.8,2000.67,2016.6,2031.27,2031.34,1997.3,2000.61,1997.02,1960.29,1966.86
39575,1951.42,2000.67,2016.6,2031.27,2031.34,1997.3,2000.61,1997.02,1960.29,1966.86,1951.42
39574,1990.61,2016.6,2031.27,2031.34,1997.3,2000.61,1997.02,1960.29,1966.86,1951.42,1990.61
39573,1975.82,2031.27,2031.34,1997.3,2000.61,1997.02,1960.29,1966.86,1951.42,1990.61,1975.82
39570,1981.87,2031.34,1997.3,2000.61,1997.02,1960.29,1966.86,1951.42,1990.61,1975.82,1981.87
39569,1980.44,1997.3,2000.61,1997.02,1960.29,1966.86,1951.42,1990.61,1975.82,1981.87,1980.44
39568,1917.7,2000.61,1997.02,1960.29,1966.86,1951.42,1990.61,1975.82,1981.87,1980.44,1917.7
39567,1933.6,1997.02,1960.29,1966.86,1951.42,1990.61,1975.82,1981.87,1980.44,1917.7,1933.6
39566,1923.26,1960.29,1966.86,1951.42,1990.61,1975.82,1981.87,1980.44,1917.7,1933.6,1923.26
39563,1918.58,1966.86,1951.42,1990.61,1975.82,1981.87,1980.44,1917.7,1933.6,1923.26,1918.58
39562,1924.58,1951.42,1990.61,1975.82,1981.87,1980.44,1917.7,1933.6,1923.26,1918.58,1924.58
39561,1906.66,1990.61,1975.82,1981.87,1980.44,1917.7,1933.6,1923.26,1918.58,1924.58,1906.66
39560,1881.65,1975.82,1981.87,1980.44,1917.7,1933.6,1923.26,1918.58,1924.58,1906.66,1881.65
39559,1913.12,1981.87,1980.44,1917.7,1933.6,1923.26,1918.58,1924.58,1906.66,1881.65,1913.12
39556,1900.28,1980.44,1917.7,1933.6,1923.26,1918.58,1924.58,1906.66,1881.65,1913.12,1900.28
39555,1840.88,1917.7,1933.6,1923.26,1918.58,1924.58,1906.66,1881.65,1913.12,1900.28,1840.88
39554,1846.89,1933.6,1923.26,1918.58,1924.58,1906.66,1881.65,1913.12,1900.28,1840.88,1846.89
39553,1794.73,1923.26,1918.58,1924.58,1906.66,1881.65,1913.12,1900.28,1840.88,1846.89,1794.73
39552,1790.93,1918.58,1924.58,1906.66,1881.65,1913.12,1900.28,1840.88,1846.89,1794.73,1790.93
39549,1798.72,1924.58,1906.66,1881.65,1913.12,1900.28,1840.88,1846.89,1794.73,1790.93,1798.72
39548,1852.97,1906.66,1881.65,1913.12,1900.28,1840.88,1846.89,1794.73,1790.93,1798.72,1852.97
39547,1826.19,1881.65,1913.12,1900.28,1840.88,1846.89,1794.73,1790.93,1798.72,1852.97,1826.19
39546,1846.14,1913.12,1900.28,1840.88,1846.89,1794.73,1790.93,1798.72,1852.97,1826.19,1846.14
39545,1860.83,1900.28,1840.88,1846.89,1794.73,1790.93,1798.72,1852.97,1826.19,1846.14,1860.83
39542,1865.87,1840.88,1846.89,1794.73,1790.93,1798.72,1852.97,1826.19,1846.14,1860.83,1865.87
39541,1855.19,1846.89,1794.73,1790.93,1798.72,1852.97,1826.19,1846.14,1860.83,1865.87,1855.19
39540,1848.8,1794.73,1790.93,1798.72,1852.97,1826.19,1846.14,1860.83,1865.87,1855.19,1848.8
39539,1855.48,1790.93,1798.72,1852.97,1826.19,1846.14,1860.83,1865.87,1855.19,1848.8,1855.48
39538,1781.93,1798.72,1852.97,1826.19,1846.14,1860.83,1865.87,1855.19,1848.8,1855.48,1781.93
39535,1767.57,1852.97,1826.19,1846.14,1860.83,1865.87,1855.19,1848.8,1855.48,1781.93,1767.57
39534,1777.89,1826.19,1846.14,1860.83,1865.87,1855.19,1848.8,1855.48,1781.93,1767.57,1777.89
39533,1817.28,1846.14,1860.83,1865.87,1855.19,1848.8,1855.48,1781.93,1767.57,1777.89,1817.28
39532,1824.54,1860.83,1865.87,1855.19,1848.8,1855.48,1781.93,1767.57,1777.89,1817.28,1824.54
39531,1814.4,1865.87,1855.19,1848.8,1855.48,1781.93,1767.57,1777.89,1817.28,1824.54,1814.4
39527,1751.99,1855.19,1848.8,1855.48,1781.93,1767.57,1777.89,1817.28,1824.54,1814.4,1751.99
39526,1715.59,1848.8,1855.48,1781.93,1767.57,1777.89,1817.28,1824.54,1814.4,1751.99,1715.59
39525,1761.05,1855.48,1781.93,1767.57,1777.89,1817.28,1824.54,1814.4,1751.99,1715.59,1761.05
39524,1687.19,1781.93,1767.57,1777.89,1817.28,1824.54,1814.4,1751.99,1715.59,1761.05,1687.19
39521,1713.83,1767.57,1777.89,1817.28,1824.54,1814.4,1751.99,1715.59,1761.05,1687.19,1713.83
39520,1750.4,1777.89,1817.28,1824.54,1814.4,1751.99,1715.59,1761.05,1687.19,1713.83,1750.4
39519,1735.18,1817.28,1824.54,1814.4,1751.99,1715.59,1761.05,1687.19,1713.83,1750.4,1735.18
39518,1740.95,1824.54,1814.4,1751.99,1715.59,1761.05,1687.19,1713.83,1750.4,1735.18,1740.95
39517,1673.03,1814.4,1751.99,1715.59,1761.05,1687.19,1713.83,1750.4,1735.18,1740.95,1673.03
39514,1707.5,1751.99,1715.59,1761.05,1687.19,1713.83,1750.4,1735.18,1740.95,1673.03,1707.5
39513,1712.5,1715.59,1761.05,1687.19,1713.83,1750.4,1735.18,1740.95,1673.03,1707.5,1712.5
39512,1753.57,1761.05,1687.19,1713.83,1750.4,1735.18,1740.95,1673.03,1707.5,1712.5,1753.57
39511,1743.7,1687.19,1713.83,1750.4,1735.18,1740.95,1673.03,1707.5,1712.5,1753.57,1743.7
39510,1733.27,1713.83,1750.4,1735.18,1740.95,1673.03,1707.5,1712.5,1753.57,1743.7,1733.27
39507,1745.27,1750.4,1735.18,1740.95,1673.03,1707.5,1712.5,1753.57,1743.7,1733.27,1745.27
39506,1794.46,1735.18,1740.95,1673.03,1707.5,1712.5,1753.57,1743.7,1733.27,1745.27,1794.46
39505,1799.94,1740.95,1673.03,1707.5,1712.5,1753.57,1743.7,1733.27,1745.27,1794.46,1799.94
39504,1791.31,1673.03,1707.5,1712.5,1753.57,1743.7,1733.27,1745.27,1794.46,1799.94,1791.31
39503,1785.46,1707.5,1712.5,1753.57,1743.7,1733.27,1745.27,1794.46,1799.94,1791.31,1785.46
39500,1773.44,1712.5,1753.57,1743.7,1733.27,1745.27,1794.46,1799.94,1791.31,1785.46,1773.44
39499,1766.3,1753.57,1743.7,1733.27,1745.27,1794.46,1799.94,1791.31,1785.46,1773.44,1766.3
39498,1787.45,1743.7,1733.27,1745.27,1794.46,1799.94,1791.31,1785.46,1773.44,1766.3,1787.45
39497,1764.81,1733.27,1745.27,1794.46,1799.94,1791.31,1785.46,1773.44,1766.3,1787.45,1764.81
39493,1780.38,1745.27,1794.46,1799.94,1791.31,1785.46,1773.44,1766.3,1787.45,1764.81,1780.38
39492,1787.59,1794.46,1799.94,1791.31,1785.46,1773.44,1766.3,1787.45,1764.81,1780.38,1787.59
39491,1823,1799.94,1791.31,1785.46,1773.44,1766.3,1787.45,1764.81,1780.38,1787.59,1823
39490,1780.54,1791.31,1785.46,1773.44,1766.3,1787.45,1764.81,1780.38,1787.59,1823,1780.54
39489,1793.09,1785.46,1773.44,1766.3,1787.45,1764.81,1780.38,1787.59,1823,1780.54,1793.09
39486,1773.74,1773.44,1766.3,1787.45,1764.81,1780.38,1787.59,1823,1780.54,1793.09,1773.74
39485,1753.3,1766.3,1787.45,1764.81,1780.38,1787.59,1823,1780.54,1793.09,1773.74,1753.3
39484,1740.95,1787.45,1764.81,1780.38,1787.59,1823,1780.54,1793.09,1773.74,1753.3,1740.95
39483,1773.49,1764.81,1780.38,1787.59,1823,1780.54,1793.09,1773.74,1753.3,1740.95,1773.49
39482,1828.8,1780.38,1787.59,1823,1780.54,1793.09,1773.74,1753.3,1740.95,1773.49,1828.8
39479,1855.27,1787.59,1823,1780.54,1793.09,1773.74,1753.3,1740.95,1773.49,1828.8,1855.27
39478,1841.42,1823,1780.54,1793.09,1773.74,1753.3,1740.95,1773.49,1828.8,1855.27,1841.42
39477,1808.51,1780.54,1793.09,1773.74,1753.3,1740.95,1773.49,1828.8,1855.27,1841.42,1808.51
39476,1807.67,1793.09,1773.74,1753.3,1740.95,1773.49,1828.8,1855.27,1841.42,1808.51,1807.67
39475,1805.08,1773.74,1753.3,1740.95,1773.49,1828.8,1855.27,1841.42,1808.51,1807.67,1805.08
39472,1789.17,1753.3,1740.95,1773.49,1828.8,1855.27,1841.42,1808.51,1807.67,1805.08,1789.17
39471,1826.92,1740.95,1773.49,1828.8,1855.27,1841.42,1808.51,1807.67,1805.08,1789.17,1826.92
39470,1789.53,1773.49,1828.8,1855.27,1841.42,1808.51,1807.67,1805.08,1789.17,1826.92,1789.53
39469,1795.61,1828.8,1855.27,1841.42,1808.51,1807.67,1805.08,1789.17,1826.92,1789.53,1795.61
39465,1844.09,1855.27,1841.42,1808.51,1807.67,1805.08,1789.17,1826.92,1789.53,1795.61,1844.09
39464,1842.1,1841.42,1808.51,1807.67,1805.08,1789.17,1826.92,1789.53,1795.61,1844.09,1842.1
39463,1872.29,1808.51,1807.67,1805.08,1789.17,1826.92,1789.53,1795.61,1844.09,1842.1,1872.29
39462,1894.09,1807.67,1805.08,1789.17,1826.92,1789.53,1795.61,1844.09,1842.1,1872.29,1894.09
39461,1949.15,1805.08,1789.17,1826.92,1789.53,1795.61,1844.09,1842.1,1872.29,1894.09,1949.15
39458,1912.81,1789.17,1826.92,1789.53,1795.61,1844.09,1842.1,1872.29,1894.09,1949.15,1912.81
39457,1953.64,1826.92,1789.53,1795.61,1844.09,1842.1,1872.29,1894.09,1949.15,1912.81,1953.64
39456,1949.2,1789.53,1795.61,1844.09,1842.1,1872.29,1894.09,1949.15,1912.81,1953.64,1949.2
39455,1910.33,1795.61,1844.09,1842.1,1872.29,1894.09,1949.15,1912.81,1953.64,1949.2,1910.33
39454,1957.44,1844.09,1842.1,1872.29,1894.09,1949.15,1912.81,1953.64,1949.2,1910.33,1957.44
39451,1963.52,1842.1,1872.29,1894.09,1949.15,1912.81,1953.64,1949.2,1910.33,1957.44,1963.52
39450,2051.76,1872.29,1894.09,1949.15,1912.81,1953.64,1949.2,1910.33,1957.44,1963.52,2051.76
39449,2049.71,1894.09,1949.15,1912.81,1953.64,1949.2,1910.33,1957.44,1963.52,2051.76,2049.71
39447,2084.93,1949.15,1912.81,1953.64,1949.2,1910.33,1957.44,1963.52,2051.76,2049.71,2084.93
39444,2107.05,1912.81,1953.64,1949.2,1910.33,1957.44,1963.52,2051.76,2049.71,2084.93,2107.05
39443,2106.09,1953.64,1949.2,1910.33,1957.44,1963.52,2051.76,2049.71,2084.93,2107.05,2106.09
39442,2136.94,1949.2,1910.33,1957.44,1963.52,2051.76,2049.71,2084.93,2107.05,2106.09,2136.94
39440,2128.62,1910.33,1957.44,1963.52,2051.76,2049.71,2084.93,2107.05,2106.09,2136.94,2128.62
39437,2111.77,1957.44,1963.52,2051.76,2049.71,2084.93,2107.05,2106.09,2136.94,2128.62,2111.77
39436,2069.68,1963.52,2051.76,2049.71,2084.93,2107.05,2106.09,2136.94,2128.62,2111.77,2069.68
39435,2031,2051.76,2049.71,2084.93,2107.05,2106.09,2136.94,2128.62,2111.77,2069.68,2031
39434,2029.49,2049.71,2084.93,2107.05,2106.09,2136.94,2128.62,2111.77,2069.68,2031,2029.49
39433,2020.8,2084.93,2107.05,2106.09,2136.94,2128.62,2111.77,2069.68,2031,2029.49,2020.8
39430,2072.11,2107.05,2106.09,2136.94,2128.62,2111.77,2069.68,2031,2029.49,2020.8,2072.11
39429,2094.68,2106.09,2136.94,2128.62,2111.77,2069.68,2031,2029.49,2020.8,2072.11,2094.68
39428,2101.36,2136.94,2128.62,2111.77,2069.68,2031,2029.49,2020.8,2072.11,2094.68,2101.36
39427,2083.72,2128.62,2111.77,2069.68,2031,2029.49,2020.8,2072.11,2094.68,2101.36,2083.72
39426,2134.88,2111.77,2069.68,2031,2029.49,2020.8,2072.11,2094.68,2101.36,2083.72,2134.88
39423,2130,2069.68,2031,2029.49,2020.8,2072.11,2094.68,2101.36,2083.72,2134.88,2130
39422,2127.65,2031,2029.49,2020.8,2072.11,2094.68,2101.36,2083.72,2134.88,2130,2127.65
39421,2099.31,2029.49,2020.8,2072.11,2094.68,2101.36,2083.72,2134.88,2130,2127.65,2099.31
39420,2059.06,2020.8,2072.11,2094.68,2101.36,2083.72,2134.88,2130,2127.65,2099.31,2059.06
39419,2067.45,2072.11,2094.68,2101.36,2083.72,2134.88,2130,2127.65,2099.31,2059.06,2067.45
39416,2089.1,2094.68,2101.36,2083.72,2134.88,2130,2127.65,2099.31,2059.06,2067.45,2089.1
39415,2102.42,2101.36,2083.72,2134.88,2130,2127.65,2099.31,2059.06,2067.45,2089.1,2102.42
39414,2095.39,2083.72,2134.88,2130,2127.65,2099.31,2059.06,2067.45,2089.1,2102.42,2095.39
39413,2033.76,2134.88,2130,2127.65,2099.31,2059.06,2067.45,2089.1,2102.42,2095.39,2033.76
39412,1989.36,2130,2127.65,2099.31,2059.06,2067.45,2089.1,2102.42,2095.39,2033.76,1989.36
39409,2028.9,2127.65,2099.31,2059.06,2067.45,2089.1,2102.42,2095.39,2033.76,1989.36,2028.9
39407,2006.38,2099.31,2059.06,2067.45,2089.1,2102.42,2095.39,2033.76,1989.36,2028.9,2006.38
39406,2029.94,2059.06,2067.45,2089.1,2102.42,2095.39,2033.76,1989.36,2028.9,2006.38,2029.94
39405,2021.14,2067.45,2089.1,2102.42,2095.39,2033.76,1989.36,2028.9,2006.38,2029.94,2021.14
39402,2048.62,2089.1,2102.42,2095.39,2033.76,1989.36,2028.9,2006.38,2029.94,2021.14,2048.62
39401,2024.03,2102.42,2095.39,2033.76,1989.36,2028.9,2006.38,2029.94,2021.14,2048.62,2024.03
39400,2038.05,2095.39,2033.76,1989.36,2028.9,2006.38,2029.94,2021.14,2048.62,2024.03,2038.05
39399,2066.08,2033.76,1989.36,2028.9,2006.38,2029.94,2021.14,2048.62,2024.03,2038.05,2066.08
39398,1982.16,1989.36,2028.9,2006.38,2029.94,2021.14,2048.62,2024.03,2038.05,2066.08,1982.16
39395,2034.3,2028.9,2006.38,2029.94,2021.14,2048.62,2024.03,2038.05,2066.08,1982.16,2034.3
39394,2106.16,2006.38,2029.94,2021.14,2048.62,2024.03,2038.05,2066.08,1982.16,2034.3,2106.16
39393,2169.43,2029.94,2021.14,2048.62,2024.03,2038.05,2066.08,1982.16,2034.3,2106.16,2169.43
39392,2223.97,2021.14,2048.62,2024.03,2038.05,2066.08,1982.16,2034.3,2106.16,2169.43,2223.97
39391,2200.48,2048.62,2024.03,2038.05,2066.08,1982.16,2034.3,2106.16,2169.43,2223.97,2200.48
39388,2213.86,2024.03,2038.05,2066.08,1982.16,2034.3,2106.16,2169.43,2223.97,2200.48,2213.86
39387,2197.07,2038.05,2066.08,1982.16,2034.3,2106.16,2169.43,2223.97,2200.48,2213.86,2197.07
39386,2238.98,2066.08,1982.16,2034.3,2106.16,2169.43,2223.97,2200.48,2213.86,2197.07,2238.98
39385,2207.61,1982.16,2034.3,2106.16,2169.43,2223.97,2200.48,2213.86,2197.07,2238.98,2207.61
39384,2203.42,2034.3,2106.16,2169.43,2223.97,2200.48,2213.86,2197.07,2238.98,2207.61,2203.42
39381,2194.59,2106.16,2169.43,2223.97,2200.48,2213.86,2197.07,2238.98,2207.61,2203.42,2194.59
39380,2161.52,2169.43,2223.97,2200.48,2213.86,2197.07,2238.98,2207.61,2203.42,2194.59,2161.52
39379,2188.59,2223.97,2200.48,2213.86,2197.07,2238.98,2207.61,2203.42,2194.59,2161.52,2188.59
39378,2205.18,2200.48,2213.86,2197.07,2238.98,2207.61,2203.42,2194.59,2161.52,2188.59,2205.18
39377,2157.45,2213.86,2197.07,2238.98,2207.61,2203.42,2194.59,2161.52,2188.59,2205.18,2157.45
39374,2131.08,2197.07,2238.98,2207.61,2203.42,2194.59,2161.52,2188.59,2205.18,2157.45,2131.08
39373,2187.52,2238.98,2207.61,2203.42,2194.59,2161.52,2188.59,2205.18,2157.45,2131.08,2187.52
39372,2179.14,2207.61,2203.42,2194.59,2161.52,2188.59,2205.18,2157.45,2131.08,2187.52,2179.14
39371,2151.14,2203.42,2194.59,2161.52,2188.59,2205.18,2157.45,2131.08,2187.52,2179.14,2151.14
39370,2158.92,2194.59,2161.52,2188.59,2205.18,2157.45,2131.08,2187.52,2179.14,2151.14,2158.92
39367,2177.99,2161.52,2188.59,2205.18,2157.45,2131.08,2187.52,2179.14,2151.14,2158.92,2177.99
39366,2140.92,2188.59,2205.18,2157.45,2131.08,2187.52,2179.14,2151.14,2158.92,2177.99,2140.92
39365,2176.98,2205.18,2157.45,2131.08,2187.52,2179.14,2151.14,2158.92,2177.99,2140.92,2176.98
39364,2171.21,2157.45,2131.08,2187.52,2179.14,2151.14,2158.92,2177.99,2140.92,2176.98,2171.21
39363,2163.26,2131.08,2187.52,2179.14,2151.14,2158.92,2177.99,2140.92,2176.98,2171.21,2163.26
39360,2149.67,2187.52,2179.14,2151.14,2158.92,2177.99,2140.92,2176.98,2171.21,2163.26,2149.67
39359,2105.56,2179.14,2151.14,2158.92,2177.99,2140.92,2176.98,2171.21,2163.26,2149.67,2105.56
39358,2103.01,2151.14,2158.92,2177.99,2140.92,2176.98,2171.21,2163.26,2149.67,2105.56,2103.01
39357,2115.89,2158.92,2177.99,2140.92,2176.98,2171.21,2163.26,2149.67,2105.56,2103.01,2115.89
